listid,participant,verb,subject,target,consequent,polarity,tense,valence,question,transitivity,response,task,scenario
16,276,hate,homeowner,subject,want,negative,past,negative,The homeowner didn't hate that his roof had collapsed.How likely is it that the homeowner wanted his roof to have collapsed?,intransitive,0.53,contentful,homeowner-hate
16,136,hate,homeowner,subject,want,negative,past,negative,The homeowner didn't hate that his roof had collapsed.How likely is it that the homeowner wanted his roof to have collapsed?,intransitive,0.5,contentful,homeowner-hate
16,185,hate,homeowner,subject,want,negative,past,negative,The homeowner didn't hate that his roof had collapsed.How likely is it that the homeowner wanted his roof to have collapsed?,intransitive,0.28,contentful,homeowner-hate
16,241,hate,homeowner,subject,want,negative,past,negative,The homeowner didn't hate that his roof had collapsed.How likely is it that the homeowner wanted his roof to have collapsed?,intransitive,0.61,contentful,homeowner-hate
16,317,hate,homeowner,subject,want,negative,past,negative,The homeowner didn't hate that his roof had collapsed.How likely is it that the homeowner wanted his roof to have collapsed?,intransitive,0.7,contentful,homeowner-hate
16,102,hate,homeowner,subject,want,negative,past,negative,The homeowner didn't hate that his roof had collapsed.How likely is it that the homeowner wanted his roof to have collapsed?,intransitive,0.03,contentful,homeowner-hate
23,212,apologize,child,object,want,negative,past,positive,The child didn't apologize to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.4,contentful,child-apologize
23,111,apologize,child,object,want,negative,past,positive,The child didn't apologize to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.58,contentful,child-apologize
23,395,apologize,child,object,want,negative,past,positive,The child didn't apologize to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.82,contentful,child-apologize
23,206,apologize,child,object,want,negative,past,positive,The child didn't apologize to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.5,contentful,child-apologize
23,308,apologize,child,object,want,negative,past,positive,The child didn't apologize to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.71,contentful,child-apologize
23,330,apologize,child,object,want,negative,past,positive,The child didn't apologize to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.5,contentful,child-apologize
23,200,apologize,child,object,want,negative,past,positive,The child didn't apologize to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.8,contentful,child-apologize
23,232,apologize,child,object,want,negative,past,positive,The child didn't apologize to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.48,contentful,child-apologize
23,287,apologize,child,object,want,negative,past,positive,The child didn't apologize to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.96,contentful,child-apologize
23,392,apologize,child,object,want,negative,past,positive,The child didn't apologize to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.61,contentful,child-apologize
27,374,apologize,child,object,want,positive,past,positive,The child apologized to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.72,contentful,child-apologize
27,238,apologize,child,object,want,positive,past,positive,The child apologized to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.67,contentful,child-apologize
27,397,apologize,child,object,want,positive,past,positive,The child apologized to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.99,contentful,child-apologize
27,356,apologize,child,object,want,positive,past,positive,The child apologized to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.32,contentful,child-apologize
27,198,apologize,child,object,want,positive,past,positive,The child apologized to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.64,contentful,child-apologize
27,291,apologize,child,object,want,positive,past,positive,The child apologized to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.99999,contentful,child-apologize
27,122,apologize,child,object,want,positive,past,positive,The child apologized to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.99999,contentful,child-apologize
27,226,apologize,child,object,want,positive,past,positive,The child apologized to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.87,contentful,child-apologize
27,401,apologize,child,object,want,positive,past,positive,The child apologized to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.34,contentful,child-apologize
27,300,apologize,child,object,want,positive,past,positive,The child apologized to his little brother that his toy was fun to play with.How likely is it that his little brother wanted his toy to have been fun to play with?,transitive,0.69,contentful,child-apologize
12,290,apologize,child,object,want,negative,future,positive,The child didn't apologize to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.69,contentful,child-apologize
12,335,apologize,child,object,want,negative,future,positive,The child didn't apologize to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.89,contentful,child-apologize
12,393,apologize,child,object,want,negative,future,positive,The child didn't apologize to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.81,contentful,child-apologize
12,124,apologize,child,object,want,negative,future,positive,The child didn't apologize to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.99999,contentful,child-apologize
12,383,apologize,child,object,want,negative,future,positive,The child didn't apologize to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.5,contentful,child-apologize
12,258,apologize,child,object,want,negative,future,positive,The child didn't apologize to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.36,contentful,child-apologize
12,417,apologize,child,object,want,negative,future,positive,The child didn't apologize to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.99999,contentful,child-apologize
12,228,apologize,child,object,want,negative,future,positive,The child didn't apologize to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.5,contentful,child-apologize
12,283,apologize,child,object,want,negative,future,positive,The child didn't apologize to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.8,contentful,child-apologize
12,411,apologize,child,object,want,negative,future,positive,The child didn't apologize to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.99999,contentful,child-apologize
26,104,apologize,child,object,want,positive,future,positive,The child apologized to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.89,contentful,child-apologize
26,195,apologize,child,object,want,positive,future,positive,The child apologized to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.43,contentful,child-apologize
26,176,apologize,child,object,want,positive,future,positive,The child apologized to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.72,contentful,child-apologize
26,222,apologize,child,object,want,positive,future,positive,The child apologized to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.94,contentful,child-apologize
26,129,apologize,child,object,want,positive,future,positive,The child apologized to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.6,contentful,child-apologize
26,272,apologize,child,object,want,positive,future,positive,The child apologized to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.71,contentful,child-apologize
26,381,apologize,child,object,want,positive,future,positive,The child apologized to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.9,contentful,child-apologize
26,348,apologize,child,object,want,positive,future,positive,The child apologized to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.57,contentful,child-apologize
26,264,apologize,child,object,want,positive,future,positive,The child apologized to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.46,contentful,child-apologize
26,248,apologize,child,object,want,positive,future,positive,The child apologized to his little brother that his toy would be fun to play with.How likely is it that his little brother wanted his toy to be fun to play with?,transitive,0.5,contentful,child-apologize
23,212,tell,strategist,subject,want,negative,future,positive,The strategist didn't tell her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.45,contentful,strategist-tell
23,111,tell,strategist,subject,want,negative,future,positive,The strategist didn't tell her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.65,contentful,strategist-tell
23,395,tell,strategist,subject,want,negative,future,positive,The strategist didn't tell her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.69,contentful,strategist-tell
23,206,tell,strategist,subject,want,negative,future,positive,The strategist didn't tell her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.5,contentful,strategist-tell
23,308,tell,strategist,subject,want,negative,future,positive,The strategist didn't tell her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.84,contentful,strategist-tell
23,330,tell,strategist,subject,want,negative,future,positive,The strategist didn't tell her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.5,contentful,strategist-tell
23,200,tell,strategist,subject,want,negative,future,positive,The strategist didn't tell her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.46,contentful,strategist-tell
23,232,tell,strategist,subject,want,negative,future,positive,The strategist didn't tell her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.75,contentful,strategist-tell
23,287,tell,strategist,subject,want,negative,future,positive,The strategist didn't tell her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.75,contentful,strategist-tell
23,392,tell,strategist,subject,want,negative,future,positive,The strategist didn't tell her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.5,contentful,strategist-tell
27,374,tell,strategist,subject,want,positive,future,positive,The strategist told her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.87,contentful,strategist-tell
27,238,tell,strategist,subject,want,positive,future,positive,The strategist told her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.57,contentful,strategist-tell
27,397,tell,strategist,subject,want,positive,future,positive,The strategist told her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.99999,contentful,strategist-tell
27,356,tell,strategist,subject,want,positive,future,positive,The strategist told her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.99999,contentful,strategist-tell
27,198,tell,strategist,subject,want,positive,future,positive,The strategist told her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.94,contentful,strategist-tell
27,291,tell,strategist,subject,want,positive,future,positive,The strategist told her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.99999,contentful,strategist-tell
27,122,tell,strategist,subject,want,positive,future,positive,The strategist told her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.99999,contentful,strategist-tell
27,226,tell,strategist,subject,want,positive,future,positive,The strategist told her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.99999,contentful,strategist-tell
27,401,tell,strategist,subject,want,positive,future,positive,The strategist told her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.99999,contentful,strategist-tell
27,300,tell,strategist,subject,want,positive,future,positive,The strategist told her candidate that their party would win the election.How likely is it that the strategist wanted their party to win the election?,transitive,0.87,contentful,strategist-tell
12,290,tell,strategist,subject,want,negative,past,positive,The strategist didn't tell her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.51,contentful,strategist-tell
12,335,tell,strategist,subject,want,negative,past,positive,The strategist didn't tell her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.3,contentful,strategist-tell
12,393,tell,strategist,subject,want,negative,past,positive,The strategist didn't tell her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.72,contentful,strategist-tell
12,124,tell,strategist,subject,want,negative,past,positive,The strategist didn't tell her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.99999,contentful,strategist-tell
12,383,tell,strategist,subject,want,negative,past,positive,The strategist didn't tell her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.5,contentful,strategist-tell
12,258,tell,strategist,subject,want,negative,past,positive,The strategist didn't tell her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.66,contentful,strategist-tell
12,417,tell,strategist,subject,want,negative,past,positive,The strategist didn't tell her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.99999,contentful,strategist-tell
12,228,tell,strategist,subject,want,negative,past,positive,The strategist didn't tell her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.75,contentful,strategist-tell
12,283,tell,strategist,subject,want,negative,past,positive,The strategist didn't tell her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.4,contentful,strategist-tell
12,411,tell,strategist,subject,want,negative,past,positive,The strategist didn't tell her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.9,contentful,strategist-tell
26,104,tell,strategist,subject,want,positive,past,positive,The strategist told her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.76,contentful,strategist-tell
26,195,tell,strategist,subject,want,positive,past,positive,The strategist told her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.61,contentful,strategist-tell
26,176,tell,strategist,subject,want,positive,past,positive,The strategist told her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.68,contentful,strategist-tell
26,222,tell,strategist,subject,want,positive,past,positive,The strategist told her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.98,contentful,strategist-tell
26,129,tell,strategist,subject,want,positive,past,positive,The strategist told her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.82,contentful,strategist-tell
26,272,tell,strategist,subject,want,positive,past,positive,The strategist told her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.97,contentful,strategist-tell
26,381,tell,strategist,subject,want,positive,past,positive,The strategist told her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.95,contentful,strategist-tell
26,348,tell,strategist,subject,want,positive,past,positive,The strategist told her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.57,contentful,strategist-tell
26,264,tell,strategist,subject,want,positive,past,positive,The strategist told her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.99999,contentful,strategist-tell
26,248,tell,strategist,subject,want,positive,past,positive,The strategist told her candidate that their party had won the election.How likely is it that the strategist wanted their party to have won the election?,transitive,0.99999,contentful,strategist-tell
23,212,dissuade,nanny,object,want,negative,past,negative,The nanny didn't dissuade the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.1,contentful,nanny-dissuade
23,111,dissuade,nanny,object,want,negative,past,negative,The nanny didn't dissuade the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.5,contentful,nanny-dissuade
23,395,dissuade,nanny,object,want,negative,past,negative,The nanny didn't dissuade the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.4,contentful,nanny-dissuade
23,206,dissuade,nanny,object,want,negative,past,negative,The nanny didn't dissuade the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.12,contentful,nanny-dissuade
23,308,dissuade,nanny,object,want,negative,past,negative,The nanny didn't dissuade the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.25,contentful,nanny-dissuade
23,330,dissuade,nanny,object,want,negative,past,negative,The nanny didn't dissuade the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.5,contentful,nanny-dissuade
23,200,dissuade,nanny,object,want,negative,past,negative,The nanny didn't dissuade the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.07,contentful,nanny-dissuade
23,232,dissuade,nanny,object,want,negative,past,negative,The nanny didn't dissuade the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.43,contentful,nanny-dissuade
23,287,dissuade,nanny,object,want,negative,past,negative,The nanny didn't dissuade the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,1e-05,contentful,nanny-dissuade
23,392,dissuade,nanny,object,want,negative,past,negative,The nanny didn't dissuade the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.3,contentful,nanny-dissuade
27,374,dissuade,nanny,object,want,positive,past,negative,The nanny dissuaded the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.17,contentful,nanny-dissuade
27,238,dissuade,nanny,object,want,positive,past,negative,The nanny dissuaded the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.35,contentful,nanny-dissuade
27,397,dissuade,nanny,object,want,positive,past,negative,The nanny dissuaded the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.25,contentful,nanny-dissuade
27,356,dissuade,nanny,object,want,positive,past,negative,The nanny dissuaded the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.34,contentful,nanny-dissuade
27,198,dissuade,nanny,object,want,positive,past,negative,The nanny dissuaded the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.25,contentful,nanny-dissuade
27,291,dissuade,nanny,object,want,positive,past,negative,The nanny dissuaded the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.99999,contentful,nanny-dissuade
27,122,dissuade,nanny,object,want,positive,past,negative,The nanny dissuaded the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.21,contentful,nanny-dissuade
27,226,dissuade,nanny,object,want,positive,past,negative,The nanny dissuaded the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,1e-05,contentful,nanny-dissuade
27,401,dissuade,nanny,object,want,positive,past,negative,The nanny dissuaded the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,1e-05,contentful,nanny-dissuade
27,300,dissuade,nanny,object,want,positive,past,negative,The nanny dissuaded the child that the milk had spoiled.How likely is it that the child wanted the milk to have spoiled?,transitive,0.2,contentful,nanny-dissuade
12,290,dissuade,nanny,object,want,negative,future,negative,The nanny didn't dissuade the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.99999,contentful,nanny-dissuade
12,335,dissuade,nanny,object,want,negative,future,negative,The nanny didn't dissuade the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.39,contentful,nanny-dissuade
12,393,dissuade,nanny,object,want,negative,future,negative,The nanny didn't dissuade the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.21,contentful,nanny-dissuade
12,124,dissuade,nanny,object,want,negative,future,negative,The nanny didn't dissuade the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,1e-05,contentful,nanny-dissuade
12,383,dissuade,nanny,object,want,negative,future,negative,The nanny didn't dissuade the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.5,contentful,nanny-dissuade
12,258,dissuade,nanny,object,want,negative,future,negative,The nanny didn't dissuade the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.71,contentful,nanny-dissuade
12,417,dissuade,nanny,object,want,negative,future,negative,The nanny didn't dissuade the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,1e-05,contentful,nanny-dissuade
12,228,dissuade,nanny,object,want,negative,future,negative,The nanny didn't dissuade the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.25,contentful,nanny-dissuade
12,283,dissuade,nanny,object,want,negative,future,negative,The nanny didn't dissuade the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.31,contentful,nanny-dissuade
12,411,dissuade,nanny,object,want,negative,future,negative,The nanny didn't dissuade the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.2,contentful,nanny-dissuade
26,104,dissuade,nanny,object,want,positive,future,negative,The nanny dissuaded the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.09,contentful,nanny-dissuade
26,195,dissuade,nanny,object,want,positive,future,negative,The nanny dissuaded the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.36,contentful,nanny-dissuade
26,176,dissuade,nanny,object,want,positive,future,negative,The nanny dissuaded the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.19,contentful,nanny-dissuade
26,222,dissuade,nanny,object,want,positive,future,negative,The nanny dissuaded the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.03,contentful,nanny-dissuade
26,129,dissuade,nanny,object,want,positive,future,negative,The nanny dissuaded the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.25,contentful,nanny-dissuade
26,272,dissuade,nanny,object,want,positive,future,negative,The nanny dissuaded the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.66,contentful,nanny-dissuade
26,381,dissuade,nanny,object,want,positive,future,negative,The nanny dissuaded the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.02,contentful,nanny-dissuade
26,348,dissuade,nanny,object,want,positive,future,negative,The nanny dissuaded the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.64,contentful,nanny-dissuade
26,264,dissuade,nanny,object,want,positive,future,negative,The nanny dissuaded the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,0.36,contentful,nanny-dissuade
26,248,dissuade,nanny,object,want,positive,future,negative,The nanny dissuaded the child that the milk would spoil.How likely is it that the child wanted the milk to spoil?,transitive,1e-05,contentful,nanny-dissuade
23,212,convince,concierge,object,want,negative,future,positive,The concierge didn't convince the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.45,contentful,concierge-convince
23,111,convince,concierge,object,want,negative,future,positive,The concierge didn't convince the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.72,contentful,concierge-convince
23,395,convince,concierge,object,want,negative,future,positive,The concierge didn't convince the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.52,contentful,concierge-convince
23,206,convince,concierge,object,want,negative,future,positive,The concierge didn't convince the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.81,contentful,concierge-convince
23,308,convince,concierge,object,want,negative,future,positive,The concierge didn't convince the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.72,contentful,concierge-convince
23,330,convince,concierge,object,want,negative,future,positive,The concierge didn't convince the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.5,contentful,concierge-convince
23,200,convince,concierge,object,want,negative,future,positive,The concierge didn't convince the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.95,contentful,concierge-convince
23,232,convince,concierge,object,want,negative,future,positive,The concierge didn't convince the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.5,contentful,concierge-convince
23,287,convince,concierge,object,want,negative,future,positive,The concierge didn't convince the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.99999,contentful,concierge-convince
23,392,convince,concierge,object,want,negative,future,positive,The concierge didn't convince the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.64,contentful,concierge-convince
27,374,convince,concierge,object,want,positive,future,positive,The concierge convinced the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.74,contentful,concierge-convince
27,238,convince,concierge,object,want,positive,future,positive,The concierge convinced the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.99,contentful,concierge-convince
27,397,convince,concierge,object,want,positive,future,positive,The concierge convinced the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.86,contentful,concierge-convince
27,356,convince,concierge,object,want,positive,future,positive,The concierge convinced the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.91,contentful,concierge-convince
27,198,convince,concierge,object,want,positive,future,positive,The concierge convinced the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.66,contentful,concierge-convince
27,291,convince,concierge,object,want,positive,future,positive,The concierge convinced the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.99999,contentful,concierge-convince
27,122,convince,concierge,object,want,positive,future,positive,The concierge convinced the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.86,contentful,concierge-convince
27,226,convince,concierge,object,want,positive,future,positive,The concierge convinced the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.99999,contentful,concierge-convince
27,401,convince,concierge,object,want,positive,future,positive,The concierge convinced the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.79,contentful,concierge-convince
27,300,convince,concierge,object,want,positive,future,positive,The concierge convinced the guest that the hotel pool would be open.How likely is it that the guest wanted the hotel pool to be open?,transitive,0.92,contentful,concierge-convince
12,290,convince,concierge,object,want,negative,past,positive,The concierge didn't convince the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.99,contentful,concierge-convince
12,335,convince,concierge,object,want,negative,past,positive,The concierge didn't convince the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.67,contentful,concierge-convince
12,393,convince,concierge,object,want,negative,past,positive,The concierge didn't convince the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.62,contentful,concierge-convince
12,124,convince,concierge,object,want,negative,past,positive,The concierge didn't convince the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.99999,contentful,concierge-convince
12,383,convince,concierge,object,want,negative,past,positive,The concierge didn't convince the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.5,contentful,concierge-convince
12,258,convince,concierge,object,want,negative,past,positive,The concierge didn't convince the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.41,contentful,concierge-convince
12,417,convince,concierge,object,want,negative,past,positive,The concierge didn't convince the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.99999,contentful,concierge-convince
12,228,convince,concierge,object,want,negative,past,positive,The concierge didn't convince the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.75,contentful,concierge-convince
12,283,convince,concierge,object,want,negative,past,positive,The concierge didn't convince the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.22,contentful,concierge-convince
12,411,convince,concierge,object,want,negative,past,positive,The concierge didn't convince the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.99999,contentful,concierge-convince
26,104,convince,concierge,object,want,positive,past,positive,The concierge convinced the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.33,contentful,concierge-convince
26,195,convince,concierge,object,want,positive,past,positive,The concierge convinced the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.65,contentful,concierge-convince
26,176,convince,concierge,object,want,positive,past,positive,The concierge convinced the guest that the hotel pool was open.How likely is it that the guest wanted the hotel pool to have been open?,transitive,0.59,contentful,concierge-convince
