listid,participant,verb,subject,target,consequent,polarity,tense,valence,question,transitivity,response,task,scenario
28,189,love,fisherman,subject,believe,negative,future,negative,The fisherman didn't love that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.75,contentful,fisherman-love
28,231,love,fisherman,subject,believe,negative,future,negative,The fisherman didn't love that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.99999,contentful,fisherman-love
28,323,love,fisherman,subject,believe,negative,future,negative,The fisherman didn't love that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.81,contentful,fisherman-love
28,410,love,fisherman,subject,believe,negative,future,negative,The fisherman didn't love that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.84,contentful,fisherman-love
28,250,love,fisherman,subject,believe,negative,future,negative,The fisherman didn't love that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.89,contentful,fisherman-love
28,350,love,fisherman,subject,believe,negative,future,negative,The fisherman didn't love that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.01,contentful,fisherman-love
28,327,love,fisherman,subject,believe,negative,future,negative,The fisherman didn't love that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.5,contentful,fisherman-love
28,141,love,fisherman,subject,believe,negative,future,negative,The fisherman didn't love that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.69,contentful,fisherman-love
28,342,love,fisherman,subject,believe,negative,future,negative,The fisherman didn't love that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.69,contentful,fisherman-love
28,116,love,fisherman,subject,believe,negative,future,negative,The fisherman didn't love that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.86,contentful,fisherman-love
22,365,love,fisherman,subject,believe,positive,future,negative,The fisherman loved that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.99999,contentful,fisherman-love
22,209,love,fisherman,subject,believe,positive,future,negative,The fisherman loved that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.99999,contentful,fisherman-love
22,337,love,fisherman,subject,believe,positive,future,negative,The fisherman loved that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.99999,contentful,fisherman-love
22,244,love,fisherman,subject,believe,positive,future,negative,The fisherman loved that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.74,contentful,fisherman-love
22,112,love,fisherman,subject,believe,positive,future,negative,The fisherman loved that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.87,contentful,fisherman-love
22,171,love,fisherman,subject,believe,positive,future,negative,The fisherman loved that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.9,contentful,fisherman-love
22,271,love,fisherman,subject,believe,positive,future,negative,The fisherman loved that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.85,contentful,fisherman-love
22,405,love,fisherman,subject,believe,positive,future,negative,The fisherman loved that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.7,contentful,fisherman-love
22,281,love,fisherman,subject,believe,positive,future,negative,The fisherman loved that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.99999,contentful,fisherman-love
22,140,love,fisherman,subject,believe,positive,future,negative,The fisherman loved that the lake would be overfished.How likely is it that the fisherman believed that the lake would be overfished?,intransitive,0.98,contentful,fisherman-love
15,338,love,fisherman,subject,believe,negative,past,negative,The fisherman didn't love that the lake had been overfished.How likely is it that the fisherman believed that the lake had been overfished?,intransitive,0.97,contentful,fisherman-love
15,130,love,fisherman,subject,believe,negative,past,negative,The fisherman didn't love that the lake had been overfished.How likely is it that the fisherman believed that the lake had been overfished?,intransitive,0.99999,contentful,fisherman-love
15,293,love,fisherman,subject,believe,negative,past,negative,The fisherman didn't love that the lake had been overfished.How likely is it that the fisherman believed that the lake had been overfished?,intransitive,0.69,contentful,fisherman-love
15,123,love,fisherman,subject,believe,negative,past,negative,The fisherman didn't love that the lake had been overfished.How likely is it that the fisherman believed that the lake had been overfished?,intransitive,0.19,contentful,fisherman-love
15,187,love,fisherman,subject,believe,negative,past,negative,The fisherman didn't love that the lake had been overfished.How likely is it that the fisherman believed that the lake had been overfished?,intransitive,0.99999,contentful,fisherman-love
15,177,love,fisherman,subject,believe,negative,past,negative,The fisherman didn't love that the lake had been overfished.How likely is it that the fisherman believed that the lake had been overfished?,intransitive,0.99999,contentful,fisherman-love
15,108,love,fisherman,subject,believe,negative,past,negative,The fisherman didn't love that the lake had been overfished.How likely is it that the fisherman believed that the lake had been overfished?,intransitive,0.87,contentful,fisherman-love
15,289,love,fisherman,subject,believe,negative,past,negative,The fisherman didn't love that the lake had been overfished.How likely is it that the fisherman believed that the lake had been overfished?,intransitive,0.97,contentful,fisherman-love
15,346,love,fisherman,subject,believe,negative,past,negative,The fisherman didn't love that the lake had been overfished.How likely is it that the fisherman believed that the lake had been overfished?,intransitive,0.99999,contentful,fisherman-love
15,213,love,fisherman,subject,believe,negative,past,negative,The fisherman didn't love that the lake had been overfished.How likely is it that the fisherman believed that the lake had been overfished?,intransitive,0.99999,contentful,fisherman-love
4,310,doubt,publisher,subject,believe,negative,past,positive,The publisher didn't doubt that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.99999,contentful,publisher-doubt
4,419,doubt,publisher,subject,believe,negative,past,positive,The publisher didn't doubt that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.99999,contentful,publisher-doubt
4,107,doubt,publisher,subject,believe,negative,past,positive,The publisher didn't doubt that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.95,contentful,publisher-doubt
4,359,doubt,publisher,subject,believe,negative,past,positive,The publisher didn't doubt that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.93,contentful,publisher-doubt
4,408,doubt,publisher,subject,believe,negative,past,positive,The publisher didn't doubt that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.9,contentful,publisher-doubt
4,259,doubt,publisher,subject,believe,negative,past,positive,The publisher didn't doubt that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.99999,contentful,publisher-doubt
4,286,doubt,publisher,subject,believe,negative,past,positive,The publisher didn't doubt that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.91,contentful,publisher-doubt
4,376,doubt,publisher,subject,believe,negative,past,positive,The publisher didn't doubt that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.92,contentful,publisher-doubt
4,174,doubt,publisher,subject,believe,negative,past,positive,The publisher didn't doubt that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.79,contentful,publisher-doubt
4,199,doubt,publisher,subject,believe,negative,past,positive,The publisher didn't doubt that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.99999,contentful,publisher-doubt
27,374,doubt,publisher,subject,believe,positive,past,positive,The publisher doubted that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.11,contentful,publisher-doubt
27,238,doubt,publisher,subject,believe,positive,past,positive,The publisher doubted that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.09,contentful,publisher-doubt
27,397,doubt,publisher,subject,believe,positive,past,positive,The publisher doubted that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,1e-05,contentful,publisher-doubt
27,356,doubt,publisher,subject,believe,positive,past,positive,The publisher doubted that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,1e-05,contentful,publisher-doubt
27,198,doubt,publisher,subject,believe,positive,past,positive,The publisher doubted that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.18,contentful,publisher-doubt
27,291,doubt,publisher,subject,believe,positive,past,positive,The publisher doubted that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.39,contentful,publisher-doubt
27,122,doubt,publisher,subject,believe,positive,past,positive,The publisher doubted that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,1e-05,contentful,publisher-doubt
27,226,doubt,publisher,subject,believe,positive,past,positive,The publisher doubted that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.07,contentful,publisher-doubt
27,401,doubt,publisher,subject,believe,positive,past,positive,The publisher doubted that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.14,contentful,publisher-doubt
27,300,doubt,publisher,subject,believe,positive,past,positive,The publisher doubted that the author had finished her manuscript on time.How likely is it that the publisher believed that the author had finished her manuscript on time?,intransitive,0.2,contentful,publisher-doubt
22,365,doubt,publisher,subject,believe,negative,future,positive,The publisher didn't doubt that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.99999,contentful,publisher-doubt
22,209,doubt,publisher,subject,believe,negative,future,positive,The publisher didn't doubt that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.99999,contentful,publisher-doubt
22,337,doubt,publisher,subject,believe,negative,future,positive,The publisher didn't doubt that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.85,contentful,publisher-doubt
22,244,doubt,publisher,subject,believe,negative,future,positive,The publisher didn't doubt that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.99999,contentful,publisher-doubt
22,112,doubt,publisher,subject,believe,negative,future,positive,The publisher didn't doubt that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.99,contentful,publisher-doubt
22,171,doubt,publisher,subject,believe,negative,future,positive,The publisher didn't doubt that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.81,contentful,publisher-doubt
22,271,doubt,publisher,subject,believe,negative,future,positive,The publisher didn't doubt that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.98,contentful,publisher-doubt
22,405,doubt,publisher,subject,believe,negative,future,positive,The publisher didn't doubt that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.86,contentful,publisher-doubt
22,281,doubt,publisher,subject,believe,negative,future,positive,The publisher didn't doubt that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.99999,contentful,publisher-doubt
22,140,doubt,publisher,subject,believe,negative,future,positive,The publisher didn't doubt that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.99,contentful,publisher-doubt
26,104,doubt,publisher,subject,believe,positive,future,positive,The publisher doubted that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.09,contentful,publisher-doubt
26,195,doubt,publisher,subject,believe,positive,future,positive,The publisher doubted that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.24,contentful,publisher-doubt
26,176,doubt,publisher,subject,believe,positive,future,positive,The publisher doubted that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.31,contentful,publisher-doubt
26,222,doubt,publisher,subject,believe,positive,future,positive,The publisher doubted that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.14,contentful,publisher-doubt
26,129,doubt,publisher,subject,believe,positive,future,positive,The publisher doubted that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.01,contentful,publisher-doubt
26,272,doubt,publisher,subject,believe,positive,future,positive,The publisher doubted that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,1e-05,contentful,publisher-doubt
26,381,doubt,publisher,subject,believe,positive,future,positive,The publisher doubted that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.13,contentful,publisher-doubt
26,348,doubt,publisher,subject,believe,positive,future,positive,The publisher doubted that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.45,contentful,publisher-doubt
26,264,doubt,publisher,subject,believe,positive,future,positive,The publisher doubted that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,0.14,contentful,publisher-doubt
26,248,doubt,publisher,subject,believe,positive,future,positive,The publisher doubted that the author would finish her manuscript on time.How likely is it that the publisher believed that the author would finish her manuscript on time?,intransitive,1e-05,contentful,publisher-doubt
4,310,boast,businesswoman,subject,believe,negative,future,negative,The businesswoman didn't boast to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.25,contentful,businesswoman-boast
4,419,boast,businesswoman,subject,believe,negative,future,negative,The businesswoman didn't boast to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.44,contentful,businesswoman-boast
4,107,boast,businesswoman,subject,believe,negative,future,negative,The businesswoman didn't boast to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.28,contentful,businesswoman-boast
4,359,boast,businesswoman,subject,believe,negative,future,negative,The businesswoman didn't boast to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.59,contentful,businesswoman-boast
4,408,boast,businesswoman,subject,believe,negative,future,negative,The businesswoman didn't boast to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.6,contentful,businesswoman-boast
4,259,boast,businesswoman,subject,believe,negative,future,negative,The businesswoman didn't boast to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.99999,contentful,businesswoman-boast
4,286,boast,businesswoman,subject,believe,negative,future,negative,The businesswoman didn't boast to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.62,contentful,businesswoman-boast
4,376,boast,businesswoman,subject,believe,negative,future,negative,The businesswoman didn't boast to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.58,contentful,businesswoman-boast
4,174,boast,businesswoman,subject,believe,negative,future,negative,The businesswoman didn't boast to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.3,contentful,businesswoman-boast
4,199,boast,businesswoman,subject,believe,negative,future,negative,The businesswoman didn't boast to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,1e-05,contentful,businesswoman-boast
27,374,boast,businesswoman,subject,believe,positive,future,negative,The businesswoman boasted to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.9,contentful,businesswoman-boast
27,238,boast,businesswoman,subject,believe,positive,future,negative,The businesswoman boasted to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.87,contentful,businesswoman-boast
27,397,boast,businesswoman,subject,believe,positive,future,negative,The businesswoman boasted to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.99999,contentful,businesswoman-boast
27,356,boast,businesswoman,subject,believe,positive,future,negative,The businesswoman boasted to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.99999,contentful,businesswoman-boast
27,198,boast,businesswoman,subject,believe,positive,future,negative,The businesswoman boasted to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.65,contentful,businesswoman-boast
27,291,boast,businesswoman,subject,believe,positive,future,negative,The businesswoman boasted to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.99999,contentful,businesswoman-boast
27,122,boast,businesswoman,subject,believe,positive,future,negative,The businesswoman boasted to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.99999,contentful,businesswoman-boast
27,226,boast,businesswoman,subject,believe,positive,future,negative,The businesswoman boasted to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.99999,contentful,businesswoman-boast
27,401,boast,businesswoman,subject,believe,positive,future,negative,The businesswoman boasted to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.99999,contentful,businesswoman-boast
27,300,boast,businesswoman,subject,believe,positive,future,negative,The businesswoman boasted to the investor that her company would fail.How likely is it that the businesswoman believed that her company would fail?,transitive,0.81,contentful,businesswoman-boast
22,365,boast,businesswoman,subject,believe,negative,past,negative,The businesswoman didn't boast to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.99999,contentful,businesswoman-boast
22,209,boast,businesswoman,subject,believe,negative,past,negative,The businesswoman didn't boast to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.81,contentful,businesswoman-boast
22,337,boast,businesswoman,subject,believe,negative,past,negative,The businesswoman didn't boast to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.99999,contentful,businesswoman-boast
22,244,boast,businesswoman,subject,believe,negative,past,negative,The businesswoman didn't boast to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.99999,contentful,businesswoman-boast
22,112,boast,businesswoman,subject,believe,negative,past,negative,The businesswoman didn't boast to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.4,contentful,businesswoman-boast
22,171,boast,businesswoman,subject,believe,negative,past,negative,The businesswoman didn't boast to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.71,contentful,businesswoman-boast
22,271,boast,businesswoman,subject,believe,negative,past,negative,The businesswoman didn't boast to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.92,contentful,businesswoman-boast
22,405,boast,businesswoman,subject,believe,negative,past,negative,The businesswoman didn't boast to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.5,contentful,businesswoman-boast
22,281,boast,businesswoman,subject,believe,negative,past,negative,The businesswoman didn't boast to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.99999,contentful,businesswoman-boast
22,140,boast,businesswoman,subject,believe,negative,past,negative,The businesswoman didn't boast to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.96,contentful,businesswoman-boast
26,104,boast,businesswoman,subject,believe,positive,past,negative,The businesswoman boasted to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.89,contentful,businesswoman-boast
26,195,boast,businesswoman,subject,believe,positive,past,negative,The businesswoman boasted to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.79,contentful,businesswoman-boast
26,176,boast,businesswoman,subject,believe,positive,past,negative,The businesswoman boasted to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.63,contentful,businesswoman-boast
26,222,boast,businesswoman,subject,believe,positive,past,negative,The businesswoman boasted to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.5,contentful,businesswoman-boast
26,129,boast,businesswoman,subject,believe,positive,past,negative,The businesswoman boasted to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.99999,contentful,businesswoman-boast
26,272,boast,businesswoman,subject,believe,positive,past,negative,The businesswoman boasted to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.97,contentful,businesswoman-boast
26,381,boast,businesswoman,subject,believe,positive,past,negative,The businesswoman boasted to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.96,contentful,businesswoman-boast
26,348,boast,businesswoman,subject,believe,positive,past,negative,The businesswoman boasted to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.42,contentful,businesswoman-boast
26,264,boast,businesswoman,subject,believe,positive,past,negative,The businesswoman boasted to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.58,contentful,businesswoman-boast
26,248,boast,businesswoman,subject,believe,positive,past,negative,The businesswoman boasted to the investor that her company had failed.How likely is it that the businesswoman believed that her company had failed?,transitive,0.99999,contentful,businesswoman-boast
4,310,remember,mother,subject,believe,negative,future,positive,The mother didn't remember that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,1e-05,contentful,mother-remember
4,419,remember,mother,subject,believe,negative,future,positive,The mother didn't remember that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.1,contentful,mother-remember
4,107,remember,mother,subject,believe,negative,future,positive,The mother didn't remember that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.13,contentful,mother-remember
4,359,remember,mother,subject,believe,negative,future,positive,The mother didn't remember that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.02,contentful,mother-remember
4,408,remember,mother,subject,believe,negative,future,positive,The mother didn't remember that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.6,contentful,mother-remember
4,259,remember,mother,subject,believe,negative,future,positive,The mother didn't remember that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,1e-05,contentful,mother-remember
4,286,remember,mother,subject,believe,negative,future,positive,The mother didn't remember that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.16,contentful,mother-remember
4,376,remember,mother,subject,believe,negative,future,positive,The mother didn't remember that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.16,contentful,mother-remember
4,174,remember,mother,subject,believe,negative,future,positive,The mother didn't remember that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.15,contentful,mother-remember
4,199,remember,mother,subject,believe,negative,future,positive,The mother didn't remember that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,1e-05,contentful,mother-remember
27,374,remember,mother,subject,believe,positive,future,positive,The mother remembered that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.87,contentful,mother-remember
27,238,remember,mother,subject,believe,positive,future,positive,The mother remembered that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.8,contentful,mother-remember
27,397,remember,mother,subject,believe,positive,future,positive,The mother remembered that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.99999,contentful,mother-remember
27,356,remember,mother,subject,believe,positive,future,positive,The mother remembered that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.99999,contentful,mother-remember
27,198,remember,mother,subject,believe,positive,future,positive,The mother remembered that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.1,contentful,mother-remember
27,291,remember,mother,subject,believe,positive,future,positive,The mother remembered that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.99999,contentful,mother-remember
27,122,remember,mother,subject,believe,positive,future,positive,The mother remembered that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.99999,contentful,mother-remember
27,226,remember,mother,subject,believe,positive,future,positive,The mother remembered that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.96,contentful,mother-remember
27,401,remember,mother,subject,believe,positive,future,positive,The mother remembered that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.99999,contentful,mother-remember
27,300,remember,mother,subject,believe,positive,future,positive,The mother remembered that the babysitter would make dinner for her children.How likely is it that the mother believed that the babysitter would make dinner for her children?,intransitive,0.97,contentful,mother-remember
22,365,remember,mother,subject,believe,negative,past,positive,The mother didn't remember that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,1e-05,contentful,mother-remember
22,209,remember,mother,subject,believe,negative,past,positive,The mother didn't remember that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.2,contentful,mother-remember
22,337,remember,mother,subject,believe,negative,past,positive,The mother didn't remember that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.1,contentful,mother-remember
22,244,remember,mother,subject,believe,negative,past,positive,The mother didn't remember that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.99999,contentful,mother-remember
22,112,remember,mother,subject,believe,negative,past,positive,The mother didn't remember that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.56,contentful,mother-remember
22,171,remember,mother,subject,believe,negative,past,positive,The mother didn't remember that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.26,contentful,mother-remember
22,271,remember,mother,subject,believe,negative,past,positive,The mother didn't remember that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.17,contentful,mother-remember
22,405,remember,mother,subject,believe,negative,past,positive,The mother didn't remember that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.03,contentful,mother-remember
22,281,remember,mother,subject,believe,negative,past,positive,The mother didn't remember that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.12,contentful,mother-remember
22,140,remember,mother,subject,believe,negative,past,positive,The mother didn't remember that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.02,contentful,mother-remember
26,104,remember,mother,subject,believe,positive,past,positive,The mother remembered that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.97,contentful,mother-remember
26,195,remember,mother,subject,believe,positive,past,positive,The mother remembered that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.91,contentful,mother-remember
26,176,remember,mother,subject,believe,positive,past,positive,The mother remembered that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.83,contentful,mother-remember
26,222,remember,mother,subject,believe,positive,past,positive,The mother remembered that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.99,contentful,mother-remember
26,129,remember,mother,subject,believe,positive,past,positive,The mother remembered that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.99999,contentful,mother-remember
26,272,remember,mother,subject,believe,positive,past,positive,The mother remembered that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.99999,contentful,mother-remember
26,381,remember,mother,subject,believe,positive,past,positive,The mother remembered that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.92,contentful,mother-remember
26,348,remember,mother,subject,believe,positive,past,positive,The mother remembered that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.39,contentful,mother-remember
26,264,remember,mother,subject,believe,positive,past,positive,The mother remembered that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.84,contentful,mother-remember
26,248,remember,mother,subject,believe,positive,past,positive,The mother remembered that the babysitter had made dinner for her children.How likely is it that the mother believed that the babysitter had made dinner for her children?,intransitive,0.99999,contentful,mother-remember
4,310,lie,bookkeeper,subject,believe,positive,future,positive,The bookkeeper lied to the investigator that the tax returns would be filed.How likely is it that the bookkeeper believed that the tax returns would be filed?,transitive,0.05,contentful,bookkeeper-lie
