listid,participant,verb,subject,target,consequent,polarity,tense,valence,question,transitivity,response,task,scenario
31,339,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.3,templatic,
31,190,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.5,templatic,
31,285,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.13,templatic,
31,247,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.71,templatic,
31,384,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.93,templatic,
31,178,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
31,100,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.8,templatic,
31,389,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
31,357,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.74,templatic,
2,211,wish,A,subject,believe,positive,future,neutral,"<font color=""#178a68"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#73e8c5;"">A</font> wished that <font color=""#7570b3"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#7a8fb8;"">C</font> would happen.How likely is it that<font color=""#178a68"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#73e8c5;"">A</font> believed that <font color=""#7570b3"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#7a8fb8;"">C</font> would happen?",intransitive,0.41,templatic,
2,277,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.99999,templatic,
2,274,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.69,templatic,
2,388,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.4,templatic,
2,367,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
2,345,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.4,templatic,
2,127,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.08,templatic,
2,121,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.93,templatic,
2,329,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.45,templatic,
2,167,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
6,325,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.71,templatic,
6,249,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.78,templatic,
6,224,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.82,templatic,
6,125,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.77,templatic,
6,270,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.57,templatic,
6,313,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.74,templatic,
6,319,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.69,templatic,
6,235,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
6,170,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.71,templatic,
6,353,wish,A,subject,believe,positive,future,neutral,A wished that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.34,templatic,
5,406,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
5,275,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.8,templatic,
5,146,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.5,templatic,
5,192,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
5,344,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.5,templatic,
5,379,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.77,templatic,
5,145,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.99999,templatic,
5,163,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.82,templatic,
5,225,wish,A,subject,believe,negative,past,neutral,A didn't wish that C happened.How likely is it thatA believed that C happened?,intransitive,0.55,templatic,
5,172,wish,A,subject,believe,negative,past,neutral,"<font color=""#178a68"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#a9cdba;"">A</font> didn't wish that <font color=""#7570b3"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#868b94;"">C</font> happened.How likely is it that<font color=""#178a68"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#a9cdba;"">A</font> believed that <font color=""#7570b3"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#868b94;"">C</font> happened?",intransitive,0.98,templatic,
14,294,wish,A,subject,believe,negative,future,neutral,A didn't wish that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.4,templatic,
14,181,wish,A,subject,believe,negative,future,neutral,A didn't wish that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.85,templatic,
14,202,wish,A,subject,believe,negative,future,neutral,A didn't wish that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.4,templatic,
14,142,wish,A,subject,believe,negative,future,neutral,A didn't wish that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.37,templatic,
14,148,wish,A,subject,believe,negative,future,neutral,A didn't wish that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.15,templatic,
14,143,wish,A,subject,believe,negative,future,neutral,A didn't wish that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.4,templatic,
14,246,wish,A,subject,believe,negative,future,neutral,A didn't wish that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
14,303,wish,A,subject,believe,negative,future,neutral,A didn't wish that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.47,templatic,
14,103,wish,A,subject,believe,negative,future,neutral,A didn't wish that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.5,templatic,
14,279,wish,A,subject,believe,negative,future,neutral,A didn't wish that C would happen.How likely is it thatA believed that C would happen?,intransitive,0.49,templatic,
10,252,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.86,templatic,
10,362,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.3,templatic,
10,312,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.9,templatic,
10,268,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.99999,templatic,
10,295,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.99999,templatic,
10,183,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.89,templatic,
10,263,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.99999,templatic,
10,109,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.99999,templatic,
10,149,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,1e-05,templatic,
10,311,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.96,templatic,
18,254,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.99999,templatic,
18,331,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.99999,templatic,
18,243,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.99,templatic,
18,418,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.93,templatic,
18,267,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.5,templatic,
18,253,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.2,templatic,
18,204,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.9,templatic,
18,387,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.58,templatic,
18,377,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.31,templatic,
18,217,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.96,templatic,
9,380,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.38,templatic,
9,180,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,1e-05,templatic,
9,157,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,1e-05,templatic,
9,227,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.04,templatic,
9,216,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.03,templatic,
9,280,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.47,templatic,
9,358,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.2,templatic,
9,299,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.2,templatic,
9,162,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.91,templatic,
9,372,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,1e-05,templatic,
29,193,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.11,templatic,
29,328,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.2,templatic,
29,413,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.24,templatic,
29,168,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.05,templatic,
29,373,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,1e-05,templatic,
29,382,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.15,templatic,
29,223,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,1e-05,templatic,
29,114,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.1,templatic,
29,233,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.14,templatic,
29,400,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.78,templatic,
11,128,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.99999,templatic,
11,201,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.93,templatic,
11,160,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.25,templatic,
11,215,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.76,templatic,
11,159,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.97,templatic,
11,302,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.88,templatic,
11,273,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.8,templatic,
11,139,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.99999,templatic,
11,278,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.99999,templatic,
11,133,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.89,templatic,
3,210,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.94,templatic,
3,265,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.99999,templatic,
3,184,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.8,templatic,
3,101,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.57,templatic,
3,378,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.91,templatic,
3,182,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.82,templatic,
3,333,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.99999,templatic,
3,237,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.89,templatic,
3,364,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.63,templatic,
3,221,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.99999,templatic,
24,399,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.35,templatic,
24,158,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.16,templatic,
24,336,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.08,templatic,
24,398,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,1e-05,templatic,
24,322,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.13,templatic,
24,375,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.51,templatic,
24,416,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.42,templatic,
24,186,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.37,templatic,
24,105,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.15,templatic,
24,115,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.74,templatic,
30,324,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.11,templatic,
30,315,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.33,templatic,
30,245,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.78,templatic,
30,239,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.82,templatic,
30,343,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,1e-05,templatic,
30,191,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.17,templatic,
30,334,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.22,templatic,
30,301,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.1,templatic,
30,409,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.28,templatic,
30,269,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.72,templatic,
25,144,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.99,templatic,
25,292,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.99999,templatic,
25,318,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.43,templatic,
25,242,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.33,templatic,
25,403,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.68,templatic,
25,355,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.4,templatic,
25,412,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.99999,templatic,
25,119,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.99999,templatic,
25,251,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.35,templatic,
25,255,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.39,templatic,
8,196,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.8,templatic,
8,203,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.96,templatic,
8,369,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.29,templatic,
8,208,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.95,templatic,
8,240,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.89,templatic,
8,257,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.73,templatic,
8,385,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.86,templatic,
8,391,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.99999,templatic,
8,261,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.15,templatic,
8,156,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.99999,templatic,
0,361,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,1e-05,templatic,
0,154,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.23,templatic,
0,166,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.18,templatic,
0,138,convince,A,object,believe,negative,past,neutral,"A didn't convince B that C happened.How likely <i class=""chrome-extension-mutihighlight chrome-extension-mutihighlight-style-6"">is</i> it thatB believed that C happened?",transitive,0.3,templatic,
0,352,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.06,templatic,
0,118,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.27,templatic,
0,351,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.09,templatic,
0,179,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.5,templatic,
0,316,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,1e-05,templatic,
0,266,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.01,templatic,
31,309,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.23,templatic,
31,339,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.54,templatic,
31,190,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.25,templatic,
31,285,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.17,templatic,
31,247,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.27,templatic,
31,384,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.42,templatic,
31,178,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.05,templatic,
31,100,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.09,templatic,
31,389,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.99,templatic,
31,357,convince,A,object,believe,negative,past,neutral,A didn't convince B that C happened.How likely is it thatB believed that C happened?,transitive,0.19,templatic,
2,211,convince,A,object,believe,positive,past,neutral,"<font color=""#178a68"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#73e8c5;"">A</font> convinced <font color=""#d95f02"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#fd8b35;"">B</font> that <font color=""#7570b3"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#7a8fb8;"">C</font> happened.How likely is it that<font color=""#d95f02"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#fd8b35;"">B</font> believed that <font color=""#7570b3"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#7a8fb8;"">C</font> happened?",transitive,0.37,templatic,
2,277,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.99,templatic,
2,274,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.99,templatic,
2,388,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.95,templatic,
2,367,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.87,templatic,
2,345,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.99999,templatic,
2,127,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.99999,templatic,
2,121,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.95,templatic,
2,329,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.9,templatic,
2,167,convince,A,object,believe,positive,past,neutral,A convinced B that C happened.How likely is it thatB believed that C happened?,transitive,0.95,templatic,
6,325,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.56,templatic,
6,249,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.79,templatic,
6,224,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.87,templatic,
6,125,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.81,templatic,
6,270,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.92,templatic,
6,313,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.92,templatic,
6,319,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.31,templatic,
6,235,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.99999,templatic,
6,170,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.37,templatic,
6,353,convince,A,object,believe,positive,future,neutral,A convinced B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.26,templatic,
5,406,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.33,templatic,
5,275,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.04,templatic,
5,146,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.27,templatic,
5,192,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,1e-05,templatic,
5,344,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,1e-05,templatic,
5,379,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.2,templatic,
5,145,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.17,templatic,
5,163,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.32,templatic,
5,225,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.48,templatic,
5,172,convince,A,object,believe,negative,future,neutral,"<font color=""#178a68"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#a9cdba;"">A</font> didn't convince <font color=""#d95f02"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#bd936f;"">B</font> that <font color=""#7570b3"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#868b94;"">C</font> would happen.How likely is it that<font color=""#d95f02"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#bd936f;"">B</font> believed that <font color=""#7570b3"" data-darkreader-inline-color="""" style=""--darkreader-inline-color:#868b94;"">C</font> would happen?",transitive,0.5,templatic,
14,294,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,0.5,templatic,
14,181,convince,A,object,believe,negative,future,neutral,A didn't convince B that C would happen.How likely is it thatB believed that C would happen?,transitive,1e-05,templatic,
